"ID","名称","分类","魔法类别","声明自动化","实际路径","法术委托","动作数","资源池数"
"srd-5.1:magic-item:winged-boots","飞翼靴","magic-item","wondrous-item","dm-adjudication","魔法道具无执行声明","","0","0"
"srd-5.1:magic-item:wings-of-flying","飞行之翼","magic-item","wondrous-item","dm-adjudication","魔法道具无执行声明","","0","0"
"srd-5.1:magic-item:orb-of-dragonkind","龙珠","magic-item","wondrous-item","dm-adjudication","魔法道具无执行声明","","0","0"
"srd-5.1:magic-item:weapon-longsword-plus-1","+1 长剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-longsword-plus-2","+2 长剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-longsword-plus-3","+3 长剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greataxe-plus-1","+1 巨斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greataxe-plus-2","+2 巨斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greataxe-plus-3","+3 巨斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-rapier-plus-1","+1 刺剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-rapier-plus-2","+2 刺剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-rapier-plus-3","+3 刺剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-mace-plus-1","+1 硬头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-mace-plus-2","+2 硬头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-mace-plus-3","+3 硬头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-scimitar-plus-1","+1 弯刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-scimitar-plus-2","+2 弯刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-scimitar-plus-3","+3 弯刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortsword-plus-1","+1 短剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortsword-plus-2","+2 短剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortsword-plus-3","+3 短剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-quarterstaff-plus-1","+1 长棍","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-quarterstaff-plus-2","+2 长棍","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-quarterstaff-plus-3","+3 长棍","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-crossbow-plus-1","+1 轻弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-crossbow-plus-2","+2 轻弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-crossbow-plus-3","+3 轻弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-longbow-plus-1","+1 长弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-longbow-plus-2","+2 长弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-longbow-plus-3","+3 长弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dagger-plus-1","+1 匕首","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dagger-plus-2","+2 匕首","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dagger-plus-3","+3 匕首","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-club-plus-1","+1 短棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-club-plus-2","+2 短棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-club-plus-3","+3 短棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatclub-plus-1","+1 大棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatclub-plus-2","+2 大棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatclub-plus-3","+3 大棒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-handaxe-plus-1","+1 手斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-handaxe-plus-2","+2 手斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-handaxe-plus-3","+3 手斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-javelin-plus-1","+1 标枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-javelin-plus-2","+2 标枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-javelin-plus-3","+3 标枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-hammer-plus-1","+1 轻锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-hammer-plus-2","+2 轻锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-light-hammer-plus-3","+3 轻锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sickle-plus-1","+1 镰刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sickle-plus-2","+2 镰刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sickle-plus-3","+3 镰刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-spear-plus-1","+1 矛","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-spear-plus-2","+2 矛","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-spear-plus-3","+3 矛","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dart-plus-1","+1 飞镖","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dart-plus-2","+2 飞镖","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-dart-plus-3","+3 飞镖","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortbow-plus-1","+1 短弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortbow-plus-2","+2 短弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-shortbow-plus-3","+3 短弓","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sling-plus-1","+1 投石索","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sling-plus-2","+2 投石索","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-sling-plus-3","+3 投石索","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-warhammer-plus-1","+1 战锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-warhammer-plus-2","+2 战锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-warhammer-plus-3","+3 战锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatsword-plus-1","+1 巨剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatsword-plus-2","+2 巨剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-greatsword-plus-3","+3 巨剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-battleaxe-plus-1","+1 战斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-battleaxe-plus-2","+2 战斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-battleaxe-plus-3","+3 战斧","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-flail-plus-1","+1 连枷","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-flail-plus-2","+2 连枷","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-flail-plus-3","+3 连枷","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-glaive-plus-1","+1 长柄刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-glaive-plus-2","+2 长柄刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-glaive-plus-3","+3 长柄刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-halberd-plus-1","+1 戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-halberd-plus-2","+2 戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-halberd-plus-3","+3 戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-lance-plus-1","+1 骑枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-lance-plus-2","+2 骑枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-lance-plus-3","+3 骑枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-maul-plus-1","+1 巨锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-maul-plus-2","+2 巨锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-maul-plus-3","+3 巨锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-morningstar-plus-1","+1 钉头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-morningstar-plus-2","+2 钉头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-morningstar-plus-3","+3 钉头锤","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-pike-plus-1","+1 长枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-pike-plus-2","+2 长枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-pike-plus-3","+3 长枪","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-trident-plus-1","+1 三叉戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-trident-plus-2","+2 三叉戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-trident-plus-3","+3 三叉戟","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-war-pick-plus-1","+1 战镐","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-war-pick-plus-2","+2 战镐","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-war-pick-plus-3","+3 战镐","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-whip-plus-1","+1 长鞭","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-whip-plus-2","+2 长鞭","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-whip-plus-3","+3 长鞭","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-blowgun-plus-1","+1 吹箭筒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-blowgun-plus-2","+2 吹箭筒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-blowgun-plus-3","+3 吹箭筒","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-hand-crossbow-plus-1","+1 手弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-hand-crossbow-plus-2","+2 手弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-hand-crossbow-plus-3","+3 手弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-heavy-crossbow-plus-1","+1 重弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-heavy-crossbow-plus-2","+2 重弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-heavy-crossbow-plus-3","+3 重弩","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-net-plus-1","+1 捕网","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-net-plus-2","+2 捕网","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:weapon-net-plus-3","+3 捕网","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-chain-mail-plus-1","+1 链甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-chain-mail-plus-2","+2 链甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-chain-mail-plus-3","+3 链甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-scale-mail-plus-1","+1 鳞甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-scale-mail-plus-2","+2 鳞甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-scale-mail-plus-3","+3 鳞甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-leather-armor-plus-1","+1 皮甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-leather-armor-plus-2","+2 皮甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:armor-leather-armor-plus-3","+3 皮甲","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:shield-plus-1","+1 盾牌","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:shield-plus-2","+2 盾牌","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:shield-plus-3","+3 盾牌","equipment","armor","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:potion-of-healing-greater","强效治疗药水","consumable","potion","headless","Headless统一治疗","","1","0"
"srd-5.1:magic-item:potion-of-healing-superior","高效治疗药水","consumable","potion","headless","Headless统一治疗","","1","0"
"srd-5.1:magic-item:potion-of-healing-supreme","极效治疗药水","consumable","potion","headless","Headless统一治疗","","1","0"
"srd-5.1:spell-scroll:mage-hand","法师之手卷轴","consumable","scroll","headless","委托法术链路","mage-hand:persistent-area","1","0"
"srd-5.1:spell-scroll:dancing-lights","舞光术卷轴","consumable","scroll","headless","委托法术链路","dancing-lights:persistent-area","1","0"
"srd-5.1:spell-scroll:minor-illusion","次级幻影卷轴","consumable","scroll","headless","委托法术链路","minor-illusion:narrative-effect","1","0"
"srd-5.1:spell-scroll:thaumaturgy","奇术卷轴","consumable","scroll","headless","委托法术链路","thaumaturgy:narrative-effect","1","0"
"srd-5.1:spell-scroll:guidance","神导术卷轴","consumable","scroll","headless","委托法术链路","guidance:active-effect","1","0"
"srd-5.1:spell-scroll:resistance","抗力术卷轴","consumable","scroll","headless","委托法术链路","resistance:active-effect","1","0"
"srd-5.1:spell-scroll:shillelagh","橡棍术卷轴","consumable","scroll","headless","委托法术链路","shillelagh:active-effect","1","0"
"srd-5.1:spell-scroll:magic-weapon","魔化武器卷轴","consumable","scroll","headless","委托法术链路","magic-weapon:active-effect","1","0"
"srd-5.1:spell-scroll:sanctuary","庇护术卷轴","consumable","scroll","headless","委托法术链路","sanctuary:active-effect","1","0"
"srd-5.1:spell-scroll:darkness","黑暗术卷轴","consumable","scroll","headless","委托法术链路","darkness:persistent-area","1","0"
"srd-5.1:spell-scroll:daylight","昼明术卷轴","consumable","scroll","headless","委托法术链路","daylight:persistent-area","1","0"
"srd-5.1:spell-scroll:mage-armor","法师护甲卷轴","consumable","scroll","headless","委托法术链路","mage-armor:active-effect","1","0"
"srd-5.1:spell-scroll:jump","跳跃术卷轴","consumable","scroll","headless","委托法术链路","jump:active-effect","1","0"
"srd-5.1:spell-scroll:darkvision","黑暗视觉卷轴","consumable","scroll","headless","委托法术链路","darkvision:active-effect","1","0"
"srd-5.1:spell-scroll:see-invisibility","识破隐形卷轴","consumable","scroll","headless","委托法术链路","see-invisibility:active-effect","1","0"
"srd-5.1:spell-scroll:warding-bond","守护之链卷轴","consumable","scroll","headless","委托法术链路","warding-bond:active-effect","1","0"
"srd-5.1:spell-scroll:misty-step","迷踪步卷轴","consumable","scroll","headless","委托法术链路","misty-step:teleport","1","0"
"srd-5.1:spell-scroll:fly","飞行术卷轴","consumable","scroll","headless","委托法术链路","fly:active-effect","1","0"
"srd-5.1:spell-scroll:heroism","英雄气概卷轴","consumable","scroll","headless","委托法术链路","heroism:active-effect","1","0"
"srd-5.1:spell-scroll:enlarge-reduce","变巨/缩小术卷轴","consumable","scroll","headless","委托法术链路","enlarge-reduce:active-effect","1","0"
"srd-5.1:spell-scroll:enhance-ability","强化属性卷轴","consumable","scroll","headless","委托法术链路","enhance-ability:active-effect","1","0"
"srd-5.1:spell-scroll:flame-blade","火焰刀卷轴","consumable","scroll","headless","委托法术链路","flame-blade:active-effect","1","0"
"srd-5.1:spell-scroll:expeditious-retreat","脚底抹油卷轴","consumable","scroll","headless","委托法术链路","expeditious-retreat:active-effect","1","0"
"srd-5.1:spell-scroll:heat-metal","灼热金属卷轴","consumable","scroll","headless","委托法术链路","heat-metal:automatic-damage","1","0"
"srd-5.1:spell-scroll:vampiric-touch","吸血鬼之触卷轴","consumable","scroll","headless","委托法术链路","vampiric-touch:spell-attack","1","0"
"srd-5.1:spell-scroll:sunbeam","阳炎射线卷轴","consumable","scroll","headless","委托法术链路","sunbeam:saving-throw","1","0"
"srd-5.1:spell-scroll:spiritual-weapon","灵体武器卷轴","consumable","scroll","headless","委托法术链路","spiritual-weapon:spell-attack","1","0"
"srd-5.1:spell-scroll:fog-cloud","云雾术卷轴","consumable","scroll","headless","委托法术链路","fog-cloud:persistent-area","1","0"
"srd-5.1:spell-scroll:web","蛛网术卷轴","consumable","scroll","headless","委托法术链路","web:persistent-area","1","0"
"srd-5.1:spell-scroll:silence","沉默术卷轴","consumable","scroll","headless","委托法术链路","silence:persistent-area","1","0"
"srd-5.1:spell-scroll:sleet-storm","雪雨暴卷轴","consumable","scroll","headless","委托法术链路","sleet-storm:persistent-area","1","0"
"srd-5.1:spell-scroll:stinking-cloud","臭云术卷轴","consumable","scroll","headless","委托法术链路","stinking-cloud:persistent-area","1","0"
"srd-5.1:spell-scroll:wind-wall","风墙术卷轴","consumable","scroll","headless","委托法术链路","wind-wall:persistent-area","1","0"
"srd-5.1:spell-scroll:wall-of-force","力场墙卷轴","consumable","scroll","headless","委托法术链路","wall-of-force:persistent-area","1","0"
"srd-5.1:spell-scroll:wall-of-stone","石墙术卷轴","consumable","scroll","headless","委托法术链路","wall-of-stone:persistent-area","1","0"
"srd-5.1:spell-scroll:wall-of-ice","冰墙术卷轴","consumable","scroll","headless","委托法术链路","wall-of-ice:persistent-area","1","0"
"srd-5.1:spell-scroll:wall-of-thorns","棘墙术卷轴","consumable","scroll","headless","委托法术链路","wall-of-thorns:persistent-area","1","0"
"srd-5.1:spell-scroll:grease","油腻术卷轴","consumable","scroll","headless","委托法术链路","grease:persistent-area","1","0"
"srd-5.1:spell-scroll:entangle","纠缠术卷轴","consumable","scroll","headless","委托法术链路","entangle:persistent-area","1","0"
"srd-5.1:spell-scroll:dispel-magic","解除魔法卷轴","consumable","scroll","headless","委托法术链路","dispel-magic:dispel-magic","1","0"
"srd-5.1:spell-scroll:flaming-sphere","炽焰法球卷轴","consumable","scroll","headless","委托法术链路","flaming-sphere:persistent-area","1","0"
"srd-5.1:spell-scroll:spike-growth","荆棘丛生卷轴","consumable","scroll","headless","委托法术链路","spike-growth:persistent-area","1","0"
"srd-5.1:spell-scroll:spirit-guardians","灵体卫士卷轴","consumable","scroll","headless","委托法术链路","spirit-guardians:persistent-area","1","0"
"srd-5.1:spell-scroll:moonbeam","月华之光卷轴","consumable","scroll","headless","委托法术链路","moonbeam:persistent-area","1","0"
"srd-5.1:spell-scroll:call-lightning","召雷术卷轴","consumable","scroll","headless","委托法术链路","call-lightning:saving-throw","1","0"
"srd-5.1:spell-scroll:calm-emotions","安定心神卷轴","consumable","scroll","headless","委托法术链路","calm-emotions:active-effect","1","0"
"srd-5.1:spell-scroll:faerie-fire","妖火卷轴","consumable","scroll","headless","委托法术链路","faerie-fire:saving-throw","1","0"
"srd-5.1:spell-scroll:hypnotic-pattern","催眠图纹卷轴","consumable","scroll","headless","委托法术链路","hypnotic-pattern:saving-throw","1","0"
"srd-5.1:spell-scroll:slow","缓慢术卷轴","consumable","scroll","headless","委托法术链路","slow:saving-throw","1","0"
"srd-5.1:spell-scroll:phantasmal-killer","魅影杀手卷轴","consumable","scroll","headless","委托法术链路","phantasmal-killer:saving-throw","1","0"
"srd-5.1:spell-scroll:black-tentacles","黑触手卷轴","consumable","scroll","headless","委托法术链路","black-tentacles:persistent-area","1","0"
"srd-5.1:spell-scroll:wall-of-fire","火墙术卷轴","consumable","scroll","headless","委托法术链路","wall-of-fire:persistent-area","1","0"
"srd-5.1:spell-scroll:insect-plague","疫病虫群卷轴","consumable","scroll","headless","委托法术链路","insect-plague:persistent-area","1","0"
"srd-5.1:spell-scroll:cloudkill","死云术卷轴","consumable","scroll","headless","委托法术链路","cloudkill:persistent-area","1","0"
"srd-5.1:spell-scroll:blade-barrier","剑刃护壁卷轴","consumable","scroll","headless","委托法术链路","blade-barrier:persistent-area","1","0"
"srd-5.1:spell-scroll:charm-person","魅惑人类卷轴","consumable","scroll","headless","委托法术链路","charm-person:saving-throw","1","0"
"srd-5.1:spell-scroll:hideous-laughter","狂笑术卷轴","consumable","scroll","headless","委托法术链路","hideous-laughter:saving-throw","1","0"
"srd-5.1:spell-scroll:sleep","睡眠术卷轴","consumable","scroll","headless","委托法术链路","sleep:sleep-hit-point-pool","1","0"
"srd-5.1:spell-scroll:color-spray","七彩喷射卷轴","consumable","scroll","headless","委托法术链路","color-spray:color-spray-hit-point-pool","1","0"
"srd-5.1:spell-scroll:invisibility","隐形术卷轴","consumable","scroll","headless","委托法术链路","invisibility:active-effect","1","0"
"srd-5.1:spell-scroll:greater-invisibility","高等隐形术卷轴","consumable","scroll","headless","委托法术链路","greater-invisibility:active-effect","1","0"
"srd-5.1:spell-scroll:blur","朦胧术卷轴","consumable","scroll","headless","委托法术链路","blur:active-effect","1","0"
"srd-5.1:spell-scroll:barkskin","树肤术卷轴","consumable","scroll","headless","委托法术链路","barkskin:active-effect","1","0"
"srd-5.1:spell-scroll:protection-from-poison","防护毒素卷轴","consumable","scroll","headless","委托法术链路","protection-from-poison:active-effect","1","0"
"srd-5.1:spell-scroll:protection-from-energy","防护能量伤害卷轴","consumable","scroll","headless","委托法术链路","protection-from-energy:active-effect","1","0"
"srd-5.1:spell-scroll:longstrider","大步奔行卷轴","consumable","scroll","headless","委托法术链路","longstrider:active-effect","1","0"
"srd-5.1:spell-scroll:death-ward","防死结界卷轴","consumable","scroll","headless","委托法术链路","death-ward:active-effect","1","0"
"srd-5.1:spell-scroll:spare-the-dying","维生术卷轴","consumable","scroll","headless","委托法术链路","spare-the-dying:stabilize","1","0"
"srd-5.1:spell-scroll:false-life","虚假生命卷轴","consumable","scroll","headless","委托法术链路","false-life:temporary-hit-points","1","0"
"srd-5.1:spell-scroll:guiding-bolt","曳光弹卷轴","consumable","scroll","headless","委托法术链路","guiding-bolt:spell-attack","1","0"
"srd-5.1:spell-scroll:acid-arrow","强酸箭卷轴","consumable","scroll","headless","委托法术链路","acid-arrow:spell-attack","1","0"
"srd-5.1:spell-scroll:hellish-rebuke","炼狱叱喝卷轴","consumable","scroll","headless","委托法术链路","hellish-rebuke:saving-throw","1","0"
"srd-5.1:spell-scroll:blindness-deafness","目盲/耳聋术卷轴","consumable","scroll","headless","委托法术链路","blindness-deafness:saving-throw","1","0"
"srd-5.1:spell-scroll:hold-person","人类定身术卷轴","consumable","scroll","headless","委托法术链路","hold-person:saving-throw","1","0"
"srd-5.1:spell-scroll:lesser-restoration","次级复原术卷轴","consumable","scroll","headless","委托法术链路","lesser-restoration:remove-condition","1","0"
"srd-5.1:spell-scroll:prayer-of-healing","治疗祷言卷轴","consumable","scroll","headless","委托法术链路","prayer-of-healing:healing","1","0"
"srd-5.1:spell-scroll:mass-healing-word","群体治愈真言卷轴","consumable","scroll","headless","委托法术链路","mass-healing-word:healing","1","0"
"srd-5.1:spell-scroll:mass-cure-wounds","群体疗伤术卷轴","consumable","scroll","headless","委托法术链路","mass-cure-wounds:healing","1","0"
"srd-5.1:spell-scroll:flame-strike","焰击术卷轴","consumable","scroll","headless","委托法术链路","flame-strike:saving-throw","1","0"
"srd-5.1:spell-scroll:counterspell","法术反制卷轴","consumable","scroll","headless","委托法术链路","counterspell:counterspell","1","0"
"srd-5.1:spell-scroll:banishment","放逐术卷轴","consumable","scroll","headless","委托法术链路","banishment:saving-throw","1","0"
"srd-5.1:spell-scroll:hold-monster","怪物定身术卷轴","consumable","scroll","headless","委托法术链路","hold-monster:saving-throw","1","0"
"srd-5.1:spell-scroll:heal","医疗术卷轴","consumable","scroll","headless","委托法术链路","heal:fixed-healing","1","0"
"srd-5.1:spell-scroll:harm","重伤术卷轴","consumable","scroll","headless","委托法术链路","harm:saving-throw","1","0"
"srd-5.1:spell-scroll:power-word-stun","律令震慑卷轴","consumable","scroll","headless","委托法术链路","power-word-stun:power-word-stun","1","0"
"srd-5.1:spell-scroll:mass-heal","群体医疗术卷轴","consumable","scroll","headless","委托法术链路","mass-heal:healing-pool","1","0"
"srd-5.1:spell-scroll:acid-splash","酸液飞溅卷轴","consumable","scroll","headless","委托法术链路","acid-splash:saving-throw","1","0"
"srd-5.1:spell-scroll:hunters-mark","猎人印记卷轴","consumable","scroll","headless","委托法术链路","hunters-mark:mark","1","0"
"srd-5.1:spell-scroll:fire-bolt","火焰箭卷轴","consumable","scroll","headless","委托法术链路","fire-bolt:spell-attack","1","0"
"srd-5.1:spell-scroll:ray-of-frost","冷冻射线卷轴","consumable","scroll","headless","委托法术链路","ray-of-frost:spell-attack","1","0"
"srd-5.1:spell-scroll:shocking-grasp","电爪卷轴","consumable","scroll","headless","委托法术链路","shocking-grasp:spell-attack","1","0"
"srd-5.1:spell-scroll:chill-touch","冻寒之触卷轴","consumable","scroll","headless","委托法术链路","chill-touch:spell-attack","1","0"
"srd-5.1:spell-scroll:eldritch-blast","魔能爆卷轴","consumable","scroll","headless","委托法术链路","eldritch-blast:spell-attack","1","0"
"srd-5.1:spell-scroll:produce-flame","燃火术卷轴","consumable","scroll","headless","委托法术链路","produce-flame:active-effect","1","0"
"srd-5.1:spell-scroll:poison-spray","毒气喷溅卷轴","consumable","scroll","headless","委托法术链路","poison-spray:saving-throw","1","0"
